url;rating;score_authors;score_url_domain_ending;errors_grammar_spelling;score_errors;questions_text_per_sentence;score_tonality_questions_text;questions_title;score_tonality_questions_title;exclamations_text_per_sentence;score_tonality_exclamations_text;exclamations_title;score_tonality_exclamations_title;all_caps_text;score_tonality_all_caps_text;all_caps_title;score_tonality_all_caps_title;read_text_flesch_kincaid;read_text_flesch_read_ease;read_text_gunning_fog;read_text_smog;read_text_ari;read_text_coleman_liau;score_readability_text;read_title_flesch_kincaid;read_title_flesch_read_ease;read_title_gunning_fog;read_title_smog;read_title_ari;read_title_coleman_liau;score_readability_title;word_count_text;score_ls_word_count_text;word_count_title;score_ls_word_count_title;sentence_count;score_ls_sentence_count;ttr;score_ls_type_token_ratio;word_length_text;score_ls_word_length_text;word_length_title;score_ls_word_length_title;profanity;score_vocabulary_profanity;anger_word_count;anger_intensity;anticipation_word_count;anticipation_intensity;disgust_word_count;disgust_intensity;fear_word_count;fear_intensity;sadness_word_count;sadness_intensity;joy_word_count;joy_intensity;surprise_word_count;surprise_intensity;trust_word_count;trust_intensity;score_vocabulary_emotional_words;score_clickbait;links_count;score_links_external;sentiment_text_spacy;sentiment_text_vader;sentiment_text_fasttext_1;sentiment_text_fasttext_2;sentiment_text_fasttext_3;sentiment_text_fasttext_4;sentiment_text_fasttext_5;score_sentiment_polarity_text;sentiment_title_spacy;sentiment_title_vader;sentiment_title_fasttext_1;sentiment_title_fasttext_2;sentiment_title_fasttext_3;sentiment_title_fasttext_4;sentiment_title_fasttext_5;score_sentiment_polarity_title;score_sentiment_subjectivity
http://www.thehollywoodgossip.com/2018/01/jennifer-aniston-and-justin-theroux-headed-for-divorce-because-o/;1.0;1.0;0.0;0.002311819609060953;0.9640287769784173;0.0;1.0;1.0;0.0;0.05;0.0;1.0;0.0;0.0;1.0;0.0;1.0;7.748559808612441;76.7344186602871;11.996363636363638;10.54983443527075;10.124856459330143;9.130333136363639;0.6748559808612441;6.936818181818182;55.12522727272729;2.2;3.0;7.439090909090911;11.426137;0.5936818181818182;406.0;0.17666666666666667;11.0;1.0;20.0;0.6;0.5935960591133005;0.18719211822660098;4.642857142857143;0.1607142857142858;5.545454545454546;0.38636363636363646;1.0;0.6666666666666667;1.0;0.484;16.0;9.18;0.0;0.0;8.0;2.296;6.0;3.3249999999999997;21.0;10.048;7.0;2.742;19.0;11.076;0.8071379310344828;0.0;1.0;0.3333333333333333;-0.0063014069264069345;0.9896;0.07298880070447922;0.7264102697372437;0.13485726714134216;0.059095196425914764;0.006698531098663807;0.647037556065619;0.0;0.0;0.03714761510491371;4.7497112973360345e-05;0.23568929731845856;0.013040579855442047;0.7141250371932983;0.7495757825672626;0.6057467532467533
http://www.newidea.com.au/brad-and-ange-back-together;1.0;1.0;0.0;0.002929874681684176;0.9697885196374623;0.0;1.0;0.0;1.0;0.125;0.0;0.0;1.0;2.0;0.8;0.0;1.0;6.823214285714286;83.54678571428573;11.971428571428573;10.5;9.087499999999999;7.779644654761906;0.5823214285714287;0.5199999999999996;100.24000000000001;10.0;8.477225575051662;2.735999999999997;5.329054600000006;0.17359999999999975;326.0;0.043333333333333335;5.0;1.0;16.0;0.44;0.6165644171779141;0.2331288343558282;4.411042944785276;0.10276073619631898;4.6;0.1499999999999999;0.0;1.0;10.0;4.57;13.0;6.702000000000001;5.0;2.04;13.0;5.186999999999999;7.0;2.769;13.0;5.686;5.0;2.3350000000000004;18.0;8.667;0.7671411042944785;0.0;0.0;0.0;0.205429292929293;0.9672;0.0012386293383315206;0.16470959782600403;0.009423322975635529;0.818034291267395;0.0066442289389669895;0.6859057139075672;0.0;0.0;1.0002826456911862e-05;3.495010605547577e-05;1.80888018803671e-05;0.9999769926071167;1.0001757800637279e-05;0.9999933318052475;0.6656565656565656
http://www.wonderwall.com/celebrity/blake-shelton-shopping-for-diamond-ring-for-gwen-stefani-proposing-on-valentines-day-is-made-up-3012461.article?photoId=1015358;1.0;1.0;0.0;0.0017831554346932723;0.943289224952741;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.9;0.0;1.0;11.60409090909091;54.613636363636374;14.903030303030304;12.770084209183944;13.459886363636365;11.54157764015152;1.0;8.350000000000005;63.69500000000002;6.4;3.0;10.414375;12.116736687500001;0.7260999999999995;514.0;0.3566666666666667;15.0;1.0;22.0;0.68;0.5544747081712063;0.10894941634241251;5.019455252918288;0.25486381322957197;5.466666666666667;0.3666666666666667;0.0;1.0;1.0;0.455;11.0;6.19;2.0;0.359;7.0;2.309;2.0;1.172;23.0;11.542999999999997;7.0;1.891;23.0;11.507999999999997;0.8621517509727626;0.0;4.0;1.0;0.07338801549327865;0.9889;0.02810906618833542;0.900083065032959;0.028688667342066765;0.038677752017974854;0.004491504281759262;0.6631998098433017;0.0;0.34;0.0002521356218494475;0.07809866964817047;0.0021265018731355667;0.9195303320884705;4.249472476658411e-05;0.9999017898844613;0.46717361585782624
http://www.dailymail.co.uk/tvshowbiz/article-4862458/Brad-Pitt-s-car-spotted-Angelina-Jolie-s-house.html;1.0;1.0;0.0;0.0009153106508875739;0.9519230769230769;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;0.8;0.0;1.0;11.845915492957747;58.77121343445289;15.317443120260021;12.486832980505138;14.376325027085592;10.770341294835685;0.9770341294835685;8.180000000000003;50.66500000000003;3.2;3.0;9.063749999999999;13.574947875000003;0.7180000000000003;1032.0;1.0;8.0;1.0;39.0;1.0;0.46511627906976744;0.0;4.886627906976744;0.22165697674418605;5.625;0.40625;0.0;1.0;11.0;5.66;33.0;17.134999999999998;12.0;5.376;25.0;11.113;25.0;12.324000000000002;56.0;29.94900000000001;20.0;6.405999999999999;52.0;23.568;0.7838546511627906;0.0;5.0;1.0;0.10071313549574418;0.9903;0.006638848222792149;0.1621691882610321;0.1476099044084549;0.6749180555343628;0.008713965304195881;0.6680157288243374;0.0;0.0;1.110377888835501e-05;0.04165154695510864;0.7855250835418701;0.17285199463367462;1.0286577889928594e-05;0.9999928698810739;0.6387393604784908
http://ew.com/tv/2017/07/13/billy-bush-not-hosting-fox-top-30/;1.0;1.0;0.0;0.004524886877828055;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;0.8;0.0;1.0;11.465247695852536;61.17501440092167;16.011290322580646;13.246950765959598;13.533698156682028;9.825163032258065;0.8825163032258064;1.2900000000000027;103.625;4.0;3.0;-1.357999999999997;0.05599120000000113;0.0;212.0;0.0;9.0;1.0;8.0;0.12;0.6415094339622641;0.28301886792452824;4.6745283018867925;0.16863207547169812;3.6666666666666665;0.0;0.0;1.0;1.0;0.152;7.0;2.8909999999999996;1.0;0.719;4.0;1.438;3.0;1.335;0.0;0.0;2.0;0.984;8.0;3.799;0.8932264150943396;0.0;8.0;1.0;0.0390625;-0.5183;0.7411089539527893;0.25542622804641724;0.00315798819065094;0.00011025289131794125;0.00024661151110194623;0.7406814781787029;0.0;0.0;0.021829433739185333;0.9568600654602051;0.021340498700737953;1.0000003385357559e-05;1.0000003385357559e-05;0.9927201887524765;0.6484375
http://hollywoodlife.com/2017/09/07/tom-cruise-katie-holmes-jamie-foxx-relationship-dating-betrayed/;1.0;1.0;0.0;0.0021416075127189366;0.9551569506726457;0.058823529411764705;0.607843137254902;0.0;1.0;0.11764705882352941;0.0;0.0;1.0;3.0;0.7;0.0;1.0;10.181970521843052;68.47649050590891;13.40321338467667;10.631205286037524;12.23622892046209;8.826299907449215;0.7826299907449215;5.806666666666668;74.805;4.800000000000001;3.0;7.334999999999997;10.152869166666669;0.4806666666666668;435.0;0.225;11.0;1.0;17.0;0.48;0.5448275862068965;0.08965517241379306;4.480459770114942;0.12011494252873556;5.363636363636363;0.34090909090909083;0.0;1.0;6.0;2.591;19.0;9.439;5.0;1.5630000000000002;10.0;3.6039999999999996;11.0;6.285;28.0;12.792000000000002;10.0;3.483;24.0;11.611;0.7638252873563218;0.0;0.0;0.0;0.007688628711355988;0.977;0.0015768692828714848;0.18665745854377747;0.039192523807287216;0.767308235168457;0.005315063521265984;0.6797026890652876;-0.4;0.5574;1.0000079782912508e-05;1.000003695487976;1.0000851943914313e-05;1.634551699680742e-05;1.0000003385357559e-05;0.961726666638944;0.5249464340373431
http://radaronline.com/exclusives/2016/03/joe-giudice-prison-sex-teresa-rules-fort-dix/;1.0;1.0;0.0;0.0028403192452391432;0.9855907780979827;0.047619047619047616;0.6825396825396826;0.0;1.0;0.047619047619047616;0.04761904761904767;0.0;1.0;0.0;1.0;0.0;1.0;6.762303881090009;75.92611753371871;9.596256537297;9.094494002200442;7.485812001101017;8.217001748554917;0.576230388109001;6.936363636363637;64.9245454545455;4.4;3.0;7.620000000000001;10.908698272727278;0.5936363636363637;337.0;0.06166666666666667;10.0;1.0;21.0;0.64;0.5905044510385756;0.18100890207715126;4.534124629080119;0.13353115727002973;5.6;0.3999999999999999;0.0;1.0;6.0;2.866;7.0;3.507;5.0;2.618;9.0;4.862;7.0;3.33;4.0;1.932;0.0;0.0;15.0;8.052000000000001;0.8387715133531157;0.0;0.0;0.0;-0.059519104084321484;-0.9636;0.022790642455220222;0.6674858927726746;0.2904364764690399;0.018746351823210716;0.0005906854057684541;0.6831395573796705;0.4166666666666667;-0.5574;0.42266255617141724;0.03668732941150665;0.5406782627105713;1.1051422006858047e-05;1.0764994840428699e-05;0.8208422262779141;0.5477931488801054
http://www.newidea.com.au/jennifer-aniston-pregnant-and-in-hiding;1.0;1.0;0.0;0.0019236870534656487;0.9599198396793587;0.0;1.0;0.0;1.0;0.043478260869565216;0.13043478260869568;0.0;1.0;0.0;1.0;0.0;1.0;7.9813554987212285;77.33436061381076;12.477408354646208;10.745966692414834;10.002309462915598;8.263518182352943;0.6981355498721229;4.964444444444446;75.50000000000001;3.6;3.0;6.096666666666668;9.65765866666667;0.3964444444444446;491.0;0.31833333333333336;8.0;1.0;23.0;0.72;0.5254582484725051;0.050916496945010215;4.525458248472505;0.1313645621181263;5.625;0.40625;0.0;1.0;8.0;3.331;21.0;11.130999999999998;8.0;2.703;18.0;6.338000000000001;16.0;6.967999999999999;33.0;16.540999999999997;9.0;4.1080000000000005;26.0;15.353999999999997;0.7292301425661915;0.0;0.0;0.0;0.059820768662232085;0.277;0.06645148247480392;0.2639361321926117;0.07871189713478088;0.4677191972732544;0.12323134392499924;0.9367723912000656;0.3333333333333333;-0.5859;1.1450702004367486e-05;0.0051741753704845905;0.5049123167991638;0.48990920186042786;4.283581438357942e-05;0.9427152378278706;0.39648558758314856
http://www.inquisitr.com/4535920/meghan-markle-has-easier-ride-with-prince-harrys-royal-family-than-her-own-regarding-future/;1.0;1.0;0.0;0.0016236947453878673;0.9206349206349207;0.04;0.7333333333333334;1.0;0.0;0.0;1.0;0.0;1.0;4.0;0.6;0.0;1.0;8.983577304964541;70.83660000000002;13.421163120567378;11.625543461139129;11.696382978723406;10.160203475177305;0.7983577304964541;6.8750000000000036;74.27000000000002;6.4;3.0;9.236875000000001;10.6467739375;0.54;552.0;0.42;15.0;1.0;25.0;0.8;0.5434782608695652;0.08695652173913038;4.76268115942029;0.1906702898550725;5.2;0.30000000000000004;0.0;1.0;11.0;3.7390000000000008;17.0;8.328999999999999;6.0;2.539;6.0;1.6079999999999999;15.0;3.1540000000000004;24.0;12.872;4.0;1.555;24.0;12.610999999999999;0.831858695652174;0.0;13.0;1.0;0.13459001782531188;0.9953;0.006605512462556362;0.49039146304130554;0.25680774450302124;0.24349620938301086;0.002749096602201462;0.6666817969784141;0.3;0.4215;1.0001395821745973e-05;0.0135729955509305;1.0036615094577428e-05;0.9863588809967041;9.814945951802656e-05;0.9999639497148868;0.5562685680332738
http://www.wmagazine.com/story/halle-berry-done-with-love-alex-da-kid;1.0;0.0;0.0;0.0024375;0.975;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;14.867110552763819;47.54621021775546;17.7892797319933;13.606601717798213;18.206298157453936;12.085885417085432;1.0;2.3114285714285714;90.95857142857143;2.8000000000000003;3.0;4.947142857142854;8.531718000000001;0.18000000000000005;393.0;0.155;7.0;1.0;12.0;0.28;0.5852417302798982;0.17048346055979646;4.969465648854962;0.24236641221374056;4.857142857142857;0.2142857142857142;0.0;1.0;3.0;1.4089999999999998;9.0;4.968999999999999;2.0;0.8280000000000001;3.0;0.8270000000000001;3.0;1.817;30.0;15.569999999999999;4.0;1.4919999999999998;26.0;13.861000000000002;0.7925038167938931;0.0;2.0;0.6666666666666666;0.11076499690785406;0.9962;0.012157011777162552;0.3810069262981415;0.343252569437027;0.258293092250824;0.005340262316167355;0.6633675753022233;0.5;0.0;1.047271962306695e-05;0.8499646782875061;2.292186582053546e-05;0.14893023669719696;0.0011215617414563894;0.9996226551796402;0.6571008039579469
